% Model:              Devoir 2 COMSOL.mph
% Version:            COMSOL 6.0.0.318
% Date:               Feb 27 2024, 16:46
% Dimension:          1
% Nodes:              2000
% Expressions:        1
% Description:        Line graph
% R                       Concentration
0.4749749749749671        5.175280946568112E-37
0.4754754754754676        3.111498257081043E-36
0.4759759759759681        1.8699341616897043E-35
0.47647647647646857       1.1233024027382714E-34
0.47697697697696906       6.7448561577706754E-34
0.47747747747746955       4.048049544757752E-33
0.47797797797797004       2.428325992651798E-32
0.4784784784784705        1.4559501213056236E-31
0.478978978978971         8.724769462466486E-31
0.4794794794794715        5.225384443124135E-30
0.479979979979972         3.1277167062616676E-29
0.4804804804804725        1.8709776238454095E-28
0.48098098098097297       1.118479301375595E-27
0.48148148148147346       6.68175481155005E-27
0.48198198198197395       3.988780842283892E-26
0.48248248248247444       2.3793555589228123E-25
0.48298298298297493       1.4181723252050221E-24
0.4834834834834754        8.445559452202025E-24
0.4839839839839759        5.0249872544987334E-23
0.4844844844844764        2.986921828062577E-22
0.4849849849849769        1.7736499426395202E-21
0.4854854854854774        1.0520519562662512E-20
0.48598598598597786       6.233021641717602E-20
0.48648648648647835       3.688209769232606E-19
0.48698698698697884       2.1794523550632314E-18
0.48748748748747933       1.2860221096745942E-17
0.4879879879879798        7.576484981412408E-17
0.4884884884884803        4.456027994714244E-16
0.4889889889889808        2.6159161558052337E-15
0.4894894894894813        1.5325740529331296E-14
0.4899899899899818        8.958929454068479E-14
0.49049049049048227       5.224324456642303E-13
0.49099099099098276       3.0382973843686886E-12
0.49149149149148325       1.7616681628661666E-11
0.49199199199198373       1.0180179626638812E-10
0.4924924924924842        5.86054917741582E-10
0.4929929929929847        3.35930059067622E-9
0.4934934934934852        1.9160829232539906E-8
0.4939939939939857        1.0866695367955312E-7
0.4944944944944862        6.121742046936556E-7
0.49499499499498667       3.4214088097695807E-6
0.49549549549548716       1.8939916289434355E-5
0.49599599599598765       1.0361933384015306E-4
0.49649649649648814       5.585584808641182E-4
0.4969969969969886        0.0029535504353391394
0.4974974974974891        0.015217435177653275
0.4979979979979896        0.07555470323925986
0.4984984984984901        0.35431823536173623
0.4989989989989906        1.5038570519390018
0.4994994994994911        5.117129419910808
0.5                       12
0                         2.146186853316364
5.005005005005007E-4      2.146194061504811
0.0010010010010010014     2.1462108806591824
0.0015015015015015021     2.1462382719960678
0.002002002002002003      2.146276373018631
0.0025025025025025033     2.1463252297779407
0.003003003003003004      2.1463848634423512
0.0035035035035035043     2.146455285659719
0.004004004004004005      2.146536503678171
0.004504504504504505      2.146628522454663
0.005005005005005006      2.1467313456537798
0.005505505505505506      2.1468449761709327
0.006006006006006007      2.1469694164280697
0.006506506506506507      2.147104668551119
0.007007007007007008      2.14725073448171
0.007507507507507508      2.14740761605038
0.008008008008008008      2.1475753150261596
0.008508508508508508      2.1477538331511483
0.009009009009009007      2.147943172165209
0.009509509509509507      2.1481433338239873
0.010010010010010006      2.148354319912327
0.010510510510510506      2.1485761322544024
0.011011011011011006      2.1488087727215093
0.011511511511511505      2.149052243238123
0.012012012012012005      2.149306545786674
0.012512512512512505      2.149571682411348
0.013013013013013004      2.1498476552211514
0.013513513513513504      2.1501344663923945
0.014014014014014003      2.1504321181707344
0.014514514514514503      2.1507406128728563
0.015015015015015003      2.151059952887881
0.015515515515515502      2.1513901406785383
0.016016016016016002      2.1517311787821605
0.0165165165165165        2.1520830698115323
0.017017017017017         2.152445816455606
0.0175175175175175        2.152819421480128
0.018018018018018         2.153203887728176
0.0185185185185185        2.1535992181206245
0.019019019019019         2.1540054156565582
0.0195195195195195        2.154422483413627
0.02002002002002          2.15485042454837
0.0205205205205205        2.15528924229649
0.021021021021021         2.155738939973119
0.021521521521521498      2.1561995209730296
0.022022022022021998      2.1566709887708524
0.022522522522522497      2.1571533469212536
0.023023023023022997      2.1576465990591065
0.023523523523523496      2.1581507488996476
0.024024024024023996      2.1586658002386154
0.024524524524524496      2.159191756952385
0.025025025025024995      2.159728622998086
0.025525525525525495      2.1602764024137224
0.026026026026025995      2.1608350993182723
0.026526526526526494      2.1614047179117954
0.027027027027026994      2.1619852624755214
0.027527527527527493      2.1625767373719422
0.028028028028027993      2.163179147044904
0.028528528528528493      2.1637924960196773
0.029029029029028992      2.164416788903046
0.029529529529529492      2.16505203038338
0.03003003003002999       2.165698225230709
0.03053053053053049       2.1663553782967933
0.03103103103103099       2.1670234945151936
0.03153153153153149       2.1677025789013413
0.03203203203203198       2.1683926365526003
0.03253253253253248       2.169093672648338
0.033033033033032976      2.169805692449985
0.03353353353353347       2.1705287013011016
0.03403403403403397       2.1712627046274378
0.034534534534534464      2.1720077079369977
0.03503503503503496       2.1727637168200986
0.035535535535535456      2.1735307369494348
0.03603603603603595       2.1743087740801372
0.03653653653653645       2.1750978340498324
0.037037037037036945      2.1758979227787063
0.03753753753753744       2.176709046269559
0.03803803803803794       2.1775312106078744
0.03853853853853843       2.1783644219618683
0.03903903903903893       2.179208686582561
0.039539539539539426      2.180064010803829
0.04004004004003992       2.180930401042469
0.04054054054054042       2.181807863798261
0.041041041041040914      2.1826964056540255
0.04154154154154141       2.1835960332756854
0.042042042042041906      2.1845067534123324
0.0425425425425424        2.185428572896283
0.0430430430430429        2.1863614986431457
0.043543543543543395      2.1873055376518824
0.04404404404404389       2.1882606970048686
0.04454454454454439       2.189226983867962
0.04504504504504488       2.1902044054905647
0.04554554554554538       2.191192969205688
0.046046046046045876      2.192192682430016
0.04654654654654637       2.1932035526639715
0.04704704704704687       2.1942255874917858
0.047547547547547364      2.195258794581562
0.04804804804804786       2.196303181685341
0.048548548548548356      2.1973587566391735
0.04904904904904885       2.1984255273631845
0.04954954954954935       2.199503501861644
0.050050050050049845      2.200592688223035
0.05055055055055034       2.201693094620127
0.05105105105105084       2.202804729310042
0.05155155155155133       2.2039276006343287
0.05205205205205183       2.2050617170190336
0.052552552552552326      2.206207086974774
0.05305305305305282       2.2073637190968083
0.05355355355355332       2.2085316220651134
0.054054054054053814      2.2097108046444576
0.05455455455455431       2.210901275684475
0.055055055055054807      2.2121030441197416
0.0555555555555553        2.21331611896985
0.0560560560560558        2.2145405093394896
0.056556556556556295      2.215776224418522
0.05705705705705679       2.2170232734820576
0.05755755755755729       2.218281665890538
0.05805805805805778       2.2195514110898125
0.05855855855855828       2.220832518611221
0.059059059059058776      2.222124998071672
0.05955955955955927       2.223428859173724
0.06006006006005977       2.2247441117056734
0.060560560560560264      2.22607076554163
0.06106106106106076       2.227408830641603
0.06156156156156126       2.2287583170515894
0.06206206206206175       2.2301192349036523
0.06256256256256225       2.2314915944160103
0.06306306306306275       2.232875405893124
0.06356356356356326       2.234270679725781
0.06406406406406376       2.2356774263911876
0.06456456456456426       2.2370956564530493
0.06506506506506476       2.2385253805616707
0.06556556556556527       2.239966609454034
0.06606606606606577       2.2414193539539005
0.06656656656656627       2.2428836249718924
0.06706706706706678       2.2443594335055903
0.06756756756756728       2.2458467906396242
0.06806806806806778       2.2473457075457652
0.06856856856856829       2.248856195483023
0.06906906906906879       2.2503782657977403
0.06956956956956929       2.251911929923683
0.0700700700700698        2.2534571993821433
0.0705705705705703        2.255014085782031
0.0710710710710708        2.256582600819977
0.0715715715715713        2.258162756280426
0.07207207207207181       2.259754564035737
0.07257257257257231       2.261358036046287
0.07307307307307281       2.262973184360566
0.07357357357357332       2.2646000211152826
0.07407407407407382       2.266238558535464
0.07457457457457432       2.267888808934557
0.07507507507507483       2.2695507847145358
0.07557557557557533       2.271224498366002
0.07607607607607583       2.2729099624682934
0.07657657657657634       2.2746071896895845
0.07707707707707684       2.2763161927869993
0.07757757757757734       2.2780369846067132
0.07807807807807784       2.2797695780840623
0.07857857857857835       2.2815139862436538
0.07907907907907885       2.2832702221994743
0.07957957957957935       2.285038299154998
0.08008008008007986       2.286818230403299
0.08058058058058036       2.288610029327166
0.08108108108108086       2.290413709399208
0.08158158158158137       2.292229284181974
0.08208208208208187       2.2940567673280627
0.08258258258258237       2.2958961725802376
0.08308308308308288       2.297747513771545
0.08358358358358338       2.299610804825425
0.08408408408408388       2.301486059755836
0.08458458458458439       2.3033732926673633
0.08508508508508489       2.3052725177553444
0.08558558558558539       2.307183749305985
0.0860860860860859        2.3091070016964803
0.0865865865865864        2.3110422893951337
0.0870870870870869        2.3129896269614805
0.0875875875875874        2.3149490290464065
0.0880880880880879        2.3169205103922783
0.08858858858858841       2.3189040858330565
0.08908908908908891       2.3208997702944294
0.08958958958958942       2.3229075787939326
0.09009009009008992       2.324927526441079
0.09059059059059042       2.32695962843748
0.09109109109109093       2.3290039000769807
0.09159159159159143       2.3310603567457813
0.09209209209209193       2.33312901392257
0.09259259259259243       2.3352098871786517
0.09309309309309294       2.3373029921780786
0.09359359359359344       2.3394083446777802
0.09409409409409394       2.3415259605277012
0.09459459459459445       2.3436558556709257
0.09509509509509495       2.345798046143819
0.09559559559559545       2.347952548076156
0.09609609609609596       2.350119377691261
0.09659659659659646       2.352298551306142
0.09709709709709696       2.3544900853316264
0.09759759759759747       2.3566939962725018
0.09809809809809797       2.3589103007276506
0.09859859859859847       2.3611390153901923
0.09909909909909898       2.3633801570476236
0.09959959959959948       2.365633742581956
0.10010010010009998       2.367899788969859
0.10060060060060048       2.3701783132828074
0.10110110110110099       2.372469332687216
0.10160160160160149       2.3747728644445902
0.102102102102102         2.3770889259116665
0.1026026026026025        2.379417534540563
0.103103103103103         2.381758707878919
0.1036036036036035        2.3841124635700512
0.104104104104104         2.386478819353093
0.10460460460460451       2.3888577930631474
0.10510510510510501       2.3912494026314386
0.10560560560560552       2.393653666085458
0.10610610610610602       2.396070601549119
0.10660660660660652       2.3985002272429066
0.10710710710710702       2.4009425614840336
0.10760760760760753       2.4033976226865894
0.10810810810810803       2.4058654293616994
0.10860860860860853       2.4083460001176773
0.10910910910910904       2.410839353660182
0.10960960960960954       2.4133455087923776
0.11011011011011004       2.415864484415083
0.11061061061061055       2.418396299526941
0.11111111111111105       2.420940973224571
0.11161161161161155       2.4234985247027288
0.11211211211211206       2.426068973254474
0.11261261261261256       2.4286523382713248
0.11311311311311306       2.431248639243425
0.11361361361361356       2.4338578957597052
0.11411411411411407       2.43648012750805
0.11461461461461457       2.4391153542754602
0.11511511511511507       2.441763595948221
0.11561561561561558       2.444424872512069
0.11611611611611608       2.447099204052357
0.11661661661661658       2.4497866107542285
0.11711711711711709       2.452487112902779
0.11761761761761759       2.4552007308832344
0.11811811811811809       2.457927485181118
0.1186186186186186        2.4606673963824206
0.1191191191191191        2.463420485173779
0.1196196196196196        2.4661867723426445
0.1201201201201201        2.4689662787774598
0.12062062062062061       2.4717590254678345
0.12112112112112111       2.47456503350472
0.12162162162162161       2.4773843240805875
0.12212212212212212       2.4802169184896066
0.12262262262262262       2.483062838127822
0.12312312312312312       2.485922104493338
0.12362362362362363       2.48879473918649
0.12412412412412413       2.491680763910036
0.12462462462462463       2.4945802004693336
0.12512512512512514       2.4974930707725216
0.12562562562562563       2.500419396830709
0.12612612612612611       2.503359200758155
0.1266266266266266        2.5063125047724593
0.1271271271271271        2.5092793311947434
0.12762762762762758       2.512259702449843
0.12812812812812807       2.5152536410664936
0.12862862862862856       2.518261169677521
0.12912912912912905       2.52128231102003
0.12962962962962954       2.524317087935597
0.13013013013013003       2.5273655233704613
0.13063063063063052       2.530427640375717
0.131131131131131         2.5335034621075074
0.1316316316316315        2.5365930118272204
0.13213213213213199       2.539696312901684
0.13263263263263247       2.5428133888033577
0.13313313313313296       2.5459442631105382
0.13363363363363345       2.5490889595075505
0.13413413413413394       2.552247501784951
0.13463463463463443       2.555419913839724
0.13513513513513492       2.5586062196754864
0.1356356356356354        2.561806443402685
0.1361361361361359        2.565020609238804
0.1366366366366364        2.568248741508565
0.13713713713713688       2.5714908646441312
0.13763763763763737       2.5747470031853155
0.13813813813813786       2.5780171817797854
0.13863863863863835       2.5813014251832698
0.13913913913913883       2.5845997582597655
0.13963963963963932       2.58791220598175
0.1401401401401398        2.591238793430389
0.1406406406406403        2.594579545795747
0.1411411411411408        2.5979344883770006
0.14164164164164128       2.6013036465826493
0.14214214214214177       2.60468704593073
0.14264264264264226       2.6080847120490325
0.14314314314314275       2.6114966706753138
0.14364364364364324       2.6149229476575133
0.14414414414414373       2.6183635689539737
0.14464464464464422       2.621818560633656
0.1451451451451447        2.62528794887636
0.1456456456456452        2.6287717599729437
0.14614614614614568       2.632270020325546
0.14664664664664617       2.635782756447807
0.14714714714714666       2.6393099949650916
0.14764764764764715       2.6428517626147134
0.14814814814814764       2.6464080862461605
0.14864864864864813       2.6499789928213193
0.14914914914914862       2.653564509414703
0.1496496496496491        2.657164663213678
0.1501501501501496        2.6607794815186945
0.1506506506506501        2.664408991743514
0.15115115115115058       2.668053221415441
0.15165165165165106       2.6717121981755545
0.15215215215215155       2.6753859497789407
0.15265265265265204       2.6790745040949258
0.15315315315315253       2.6827778891073115
0.15365365365365302       2.6864961329146073
0.1541541541541535        2.690229263730274
0.154654654654654         2.693977309882953
0.1551551551551545        2.697740299816709
0.15565565565565498       2.7015182620912688
0.15615615615615547       2.7053112253822613
0.15665665665665596       2.709119218481458
0.15715715715715645       2.7129422702970176
0.15765765765765694       2.716780409853728
0.15815815815815742       2.720633666293248
0.15865865865865791       2.7245020688743566
0.1591591591591584        2.7283856469731975
0.1596596596596589        2.7322844300835265
0.16016016016015938       2.7361984478169608
0.16066066066065987       2.7401277299032247
0.16116116116116036       2.7440723061904038
0.16166166166166085       2.748032206645195
0.16216216216216134       2.7520074613531578
0.16266266266266183       2.7559981005189687
0.16316316316316232       2.7600041544666754
0.1636636636636628        2.7640256536399517
0.1641641641641633        2.768062628602353
0.16466466466466378       2.7721151100375763
0.16516516516516427       2.776183128749717
0.16566566566566476       2.780266715663526
0.16616616616616525       2.7843659018246725
0.16666666666666574       2.7884807184000078
0.16716716716716623       2.7926111966778238
0.16766766766766672       2.796757368068116
0.1681681681681672        2.8009192641028524
0.1686686686686677        2.805096916436237
0.1691691691691682        2.8092903568449734
0.16966966966966868       2.8134996172285365
0.17017017017016917       2.81772472960944
0.17067067067066966       2.821965726133506
0.17117117117117014       2.826222639070135
0.17167167167167063       2.8304955008125794
0.17217217217217112       2.8347843438782143
0.1726726726726716        2.8390892009088136
0.1731731731731721        2.843410104670824
0.1736736736736726        2.847747088055639
0.17417417417417308       2.852100184079883
0.17467467467467357       2.8564694258856798
0.17517517517517406       2.8608548467409385
0.17567567567567455       2.865256480039633
0.17617617617617504       2.8696743593020813
0.17667667667667553       2.8741085181752304
0.17717717717717602       2.8785589904329365
0.1776776776776765        2.8830258099762536
0.178178178178177         2.887509010833718
0.17867867867867748       2.892008627161633
0.17917917917917797       2.8965246932443605
0.17967967967967846       2.9010572434946043
0.18018018018017895       2.905606312453708
0.18068068068067944       2.9101719347919386
0.18118118118117993       2.914754145308785
0.18168168168168042       2.9193529789332455
0.1821821821821809        2.923968470724129
0.1826826826826814        2.928600655870345
0.18318318318318189       2.9332495696912
0.18368368368368237       2.937915247636703
0.18418418418418286       2.942597725287855
0.18468468468468335       2.947297038356953
0.18518518518518384       2.952013222687893
0.18568568568568433       2.956746314256471
0.18618618618618482       2.9614963491706843
0.1866866866866853        2.966263363671038
0.1871871871871858        2.971047394130851
0.1876876876876863        2.9758484770565623
0.18818818818818678       2.9806666490880396
0.18868868868868727       2.9855019469988835
0.18918918918918776       2.9903544076967488
0.18968968968968825       2.995224068223642
0.19019019019018873       3.0001109657562464
0.19069069069068922       3.0050151376062253
0.1911911911911897        3.009936621220545
0.1916916916916902        3.014875454181786
0.1921921921921907        3.0198316742084623
0.19269269269269118       3.024805319155338
0.19319319319319167       3.029796427013748
0.19369369369369216       3.0348050359119183
0.19419419419419265       3.039831184115288
0.19469469469469314       3.0448749100268313
0.19519519519519363       3.0499362521873827
0.19569569569569412       3.055015249275962
0.1961961961961946        3.060111940110102
0.1966966966966951        3.0652263636461723
0.19719719719719558       3.070358558979712
0.19769769769769607       3.0755085653457592
0.19819819819819656       3.0806764221191814
0.19869869869869705       3.085862168815006
0.19919919919919754       3.091065845088759
0.19969969969969803       3.096287490736795
0.20020020020019852       3.1015271456966347
0.200700700700699         3.1067848500473048
0.2012012012011995        3.112060644009671
0.2017017017017           3.1173545679467827
0.20220220220220048       3.1226666623642116
0.20270270270270097       3.127996967910395
0.20320320320320145       3.133345525376977
0.20370370370370194       3.138712375699153
0.20420420420420243       3.1440975599560215
0.20470470470470292       3.1495011193709215
0.2052052052052034        3.154923095311789
0.2057057057057039        3.1603635292915
0.2062062062062044        3.1658224629682272
0.20670670670670488       3.171299938145787
0.20720720720720537       3.176795996773995
0.20770770770770586       3.182310680949022
0.20820820820820635       3.1878440329137443
0.20870870870870684       3.1933960950581093
0.20920920920920733       3.198966909919484
0.20970970970970781       3.2045565201830204
0.2102102102102083        3.210164968682016
0.2107107107107088        3.2157922983982745
0.21121121121120928       3.221438552462468
0.21171171171170977       3.2271037741545046
0.21221221221221026       3.232788006903891
0.21271271271271075       3.2384912942901023
0.21321321321321124       3.244213680042948
0.21371371371371173       3.2499552080429446
0.21421421421421222       3.255715922321682
0.2147147147147127        3.261495867062201
0.2152152152152132        3.2672950865993644
0.21571571571571369       3.273113625420231
0.21621621621621417       3.2789515281644332
0.21671671671671466       3.2848088396245525
0.21721721721721515       3.290685604746501
0.21771771771771564       3.296581868629902
0.21821821821821613       3.3024976765284655
0.21871871871871662       3.308433073850379
0.2192192192192171        3.3143881061586846
0.2197197197197176        3.3203628191716708
0.2202202202202181        3.32635725876325
0.22072072072071858       3.3323714709633605
0.22122122122121907       3.33840550195834
0.22172172172171956       3.3444593980913297
0.22222222222222004       3.3505332058626567
0.22272272272272053       3.3566269719302335
0.22322322322322102       3.3627407431099514
0.2237237237237215        3.368874566376074
0.224224224224222         3.375028488861638
0.2247247247247225        3.38120255785885
0.22522522522522298       3.3873968208194873
0.22572572572572347       3.3936113253553004
0.22622622622622396       3.399846119238415
0.22672672672672445       3.406101250401734
0.22722722722722494       3.4123767669393503
0.22772772772772543       3.418672717106945
0.22822822822822592       3.424989149322201
0.2287287287287264        3.4313261121652134
0.2292292292292269        3.437683654378898
0.22972972972972738       3.444061824869405
0.23023023023022787       3.4504606727065354
0.23073073073072836       3.4568802471241513
0.23123123123122885       3.4633205975206005
0.23173173173172934       3.469781773459123
0.23223223223222983       3.476263824668284
0.23273273273273032       3.4827668010423873
0.2332332332332308        3.489290752641898
0.2337337337337313        3.4958357296938685
0.2342342342342318        3.5024017825923632
0.23473473473473228       3.508988961898886
0.23523523523523276       3.5155973183428073
0.23573573573573325       3.5222269028217936
0.23623623623623374       3.528877766402241
0.23673673673673423       3.5355499603197047
0.23723723723723472       3.5422435359793365
0.2377377377377352        3.5489585449563172
0.2382382382382357        3.5556950389962925
0.2387387387387362        3.562453070015818
0.23923923923923668       3.569232690102792
0.23973973973973717       3.5760339515169006
0.24024024024023766       3.5828569066900595
0.24074074074073815       3.589701608226858
0.24124124124123864       3.596568108905005
0.24174174174173912       3.603456461675779
0.2422422422422396        3.610366719664471
0.2427427427427401        3.617298936170842
0.2432432432432406        3.624253164669568
0.24374374374374108       3.631229458810699
0.24424424424424157       3.6382278724201083
0.24474474474474206       3.6452484594999546
0.24524524524524255       3.6522912742291354
0.24574574574574304       3.659356370963749
0.24624624624624353       3.6664438042375544
0.24674674674674402       3.673553628762431
0.2472472472472445        3.6806858994288496
0.247747747747745         3.6878406713063305
0.24824824824824548       3.695017999643914
0.24874874874874597       3.7022179398706294
0.24924924924924646       3.709440547595964
0.24974974974974695       3.7166858786103343
0.25025025025024744       3.72395398888556
0.25075075075074793       3.73124493457534
0.2512512512512484        3.7385587720157254
0.2517517517517489        3.745895557725602
0.2522522522522494        3.753255348407165
0.2527527527527499        3.7606382009464046
0.2532532532532504        3.7680441724135854
0.25375375375375087       3.775473320063731
0.25425425425425136       3.7829257013371107
0.25475475475475184       3.7904013738597278
0.25525525525525233       3.7979003954438073
0.2557557557557528        3.8054228240882875
0.2562562562562533        3.8129687179793095
0.2567567567567538        3.8205381354907146
0.2572572572572543        3.82813113518454
0.2577577577577548        3.835747775811511
0.25825825825825527       3.8433881163115453
0.25875875875875576       3.85105221581425
0.25925925925925625       3.858740133639425
0.25975975975975674       3.8664519292975656
0.2602602602602572        3.8741876624903706
0.2607607607607577        3.8819473931112443
0.2612612612612582        3.889731181245811
0.2617617617617587        3.8975390871724174
0.2622622622622592        3.9053711713626535
0.26276276276275967       3.913227494481861
0.26326326326326016       3.921108117389647
0.26376376376376065       3.929013101140407
0.26426426426426114       3.9369425069838355
0.26476476476476163       3.9448963963654546
0.2652652652652621        3.952874830927129
0.2657657657657626        3.9608778725075946
0.2662662662662631        3.968905583142979
0.2667667667667636        3.9769580250673364
0.2672672672672641        3.985035260713165
0.26776776776776456       3.993137352711949
0.26826826826826505       4.001264363894681
0.26876876876876554       4.009416357292406
0.26926926926926603       4.017593396136747
0.2697697697697665        4.025795543860449
0.270270270270267         4.034022864097915
0.2707707707707675        4.042275420685748
0.271271271271268         4.050553277663295
0.2717717717717685        4.058856499273187
0.27227227227226897       4.067185149961892
0.27277277277276946       4.075539294380255
0.27327327327326995       4.083918997384052
0.27377377377377043       4.092324324034544
0.2742742742742709        4.10075533959902
0.2747747747747714        4.109212109551369
0.2752752752752719        4.117694699572617
0.2757757757757724        4.126203175551501
0.2762762762762729        4.134737603585021
0.27677677677677337       4.143298049979006
0.27727727727727386       4.1518845812486775
0.27777777777777435       4.160497264119209
0.27827827827827484       4.169136165526302
0.2787787787787753        4.177801352616755
0.2792792792792758        4.186492892749031
0.2797797797797763        4.195210853493825
0.2802802802802768        4.203955302634654
0.2807807807807773        4.212726308168417
0.2812812812812778        4.22152393830599
0.28178178178177826       4.2303482614727885
0.28228228228227875       4.239199346309367
0.28278278278277924       4.2480772616719875
0.28328328328327973       4.2569820766332205
0.2837837837837802        4.265913860482523
0.2842842842842807        4.274872682726827
0.2847847847847812        4.283858613091141
0.2852852852852817        4.2928717215191305
0.2857857857857822        4.301912078173726
0.28628628628628267       4.31097975343771
0.28678678678678315       4.320074817914322
0.28728728728728364       4.329197342427862
0.28778778778778413       4.338347398024283
0.2882882882882846        4.347525055971807
0.2887887887887851        4.356730387761523
0.2892892892892856        4.365963465108007
0.2897897897897861        4.375224359949916
0.2902902902902866        4.384513144450622
0.29079079079078707       4.393829890998806
0.29129129129128756       4.403174672209087
0.29179179179178805       4.412547560922636
0.29229229229228854       4.421948630207798
0.292792792792789         4.431377953360716
0.2932932932932895        4.4408356039059464
0.29379379379379          4.450321655597101
0.2942942942942905        4.459836182417458
0.294794794794791         4.469379258580607
0.29529529529529147       4.478950958531074
0.29579579579579196       4.488551356944955
0.29629629629629245       4.498180528730554
0.29679679679679294       4.507838549029025
0.29729729729729343       4.517525493215005
0.2977977977977939        4.5272414368972616
0.2982982982982944        4.536986455919339
0.2987987987987949        4.546760626360196
0.2992992992992954        4.556564024534864
0.2997997997997959        4.566396726995093
0.30030030030029636       4.576258810530002
0.30080080080079685       4.586150352166743
0.30130130130129734       4.596071429171142
0.30180180180179783       4.606022119048375
0.3023023023022983        4.616002499543617
0.3028028028027988        4.626012648642706
0.3033033033032993        4.636052644572816
0.3038038038037998        4.6461225658031164
0.3043043043043003        4.65622249104544
0.30480480480480077       4.666352499254967
0.30530530530530126       4.676512669630877
0.30580580580580174       4.686703081617049
0.30630630630630223       4.696923814902717
0.3068068068068027        4.707174949423164
0.3073073073073032        4.717456565360402
0.3078078078078037        4.72776874314385
0.3083083083083042        4.738111563451021
0.3088088088088047        4.748485107208222
0.30930930930930517       4.758889455591227
0.30980980980980566       4.769324690025984
0.31031031031030615       4.7797908921892995
0.31081081081080664       4.790288144009543
0.3113113113113071        4.800816527667346
0.3118118118118076        4.8113761255962935
0.3123123123123081        4.821967020483644
0.3128128128128086        4.832589295271019
0.3133133133133091        4.843243033155119
0.3138138138138096        4.853928317588439
0.31431431431431006       4.864645232279968
0.31481481481481055       4.875393861195911
0.31531531531531104       4.8861742885604125
0.31581581581581153       4.896986598856261
0.316316316316312         4.907830876825618
0.3168168168168125        4.918707207470748
0.317317317317313         4.929615676054733
0.3178178178178135        4.940556368102206
0.318318318318314         4.951529369400082
0.31881881881881446       4.962534765998289
0.31931931931931495       4.973572644210505
0.31981981981981544       4.9846430906148935
0.32032032032031593       4.995746192054843
0.3208208208208164        5.00688203563971
0.3213213213213169        5.018050708745563
0.3218218218218174        5.02925229901593
0.3223223223223179        5.040486894362542
0.3228228228228184        5.05175458296609
0.32332332332331887       5.0630554532769825
0.32382382382381936       5.074389594016085
0.32432432432431985       5.085757094175499
0.32482482482482034       5.097158043019305
0.3253253253253208        5.108592530084336
0.3258258258258213        5.120060645180941
0.3263263263263218        5.1315624783937475
0.3268268268268223        5.1430981200824375
0.3273273273273228        5.154667660882519
0.32782782782782327       5.166271191706099
0.32832832832832376       5.177908803742656
0.32882882882882425       5.189580588459836
0.32932932932932474       5.201286637604213
0.3298298298298252        5.2130270432020875
0.3303303303303257        5.224801897560275
0.3308308308308262        5.236611293266885
0.3313313313313267        5.248455323192118
0.3318318318318272        5.2603340804890655
0.3323323323323277        5.2722476585944955
0.33283283283282816       5.284196151229659
0.33333333333332865       5.296179652401093
0.33383383383382914       5.308198256401417
0.33433433433432963       5.320252057810153
0.3348348348348301        5.332341151494515
0.3353353353353306        5.344465632610241
0.3358358358358311        5.356625596602396
0.3363363363363316        5.368821139206187
0.3368368368368321        5.381052356447791
0.33733733733733257       5.393319344645167
0.33783783783783305       5.405622200408889
0.33833833833833354       5.417961020642966
0.33883883883883403       5.4303359025456786
0.3393393393393345        5.4427469436104
0.339839839839835         5.455194241626444
0.3403403403403355        5.46767789467989
0.340840840840836         5.480198001154432
0.3413413413413365        5.492754659732214
0.34184184184183697       5.50534796939468
0.34234234234233746       5.517978029423417
0.34284284284283795       5.530644939401006
0.34334334334333844       5.543348799211883
0.3438438438438389        5.55608970904318
0.3443443443443394        5.568867769385594
0.3448448448448399        5.581683081034244
0.3453453453453404        5.594535745089532
0.3458458458458409        5.607425862958014
0.34634634634634137       5.620353536353265
0.34684684684684186       5.633318867296751
0.34734734734734235       5.646321958118702
0.34784784784784284       5.6593629114589925
0.34834834834834333       5.672441830268016
0.3488488488488438        5.685558817807571
0.3493493493493443        5.698713977651743
0.3498498498498448        5.7119074136877925
0.3503503503503453        5.725139230117048
0.3508508508508458        5.738409531455794
0.35135135135134626       5.751718422536172
0.35185185185184675       5.765066008507077
0.35235235235234724       5.778452394835053
0.35285285285284773       5.791877687305212
0.3533533533533482        5.805341992022119
0.3538538538538487        5.818845415410726
0.3543543543543492        5.832388064217263
0.3548548548548497        5.845970045510165
0.3553553553553502        5.85959146668099
0.35585585585585067       5.873252435445332
0.35635635635635116       5.886953059843755
0.35685685685685165       5.900693448242709
0.35735735735735213       5.91447370933547
0.3578578578578526        5.9282939521430595
0.3583583583583531        5.942154286015194
0.3588588588588536        5.956054820631213
0.3593593593593541        5.96999566600102
0.3598598598598546        5.98397693246603
0.36036036036035507       5.997998730700116
0.36086086086085556       6.012061171710555
0.36136136136135605       6.0261643668389855
0.36186186186185654       6.040308427762353
0.362362362362357         6.054493466493883
0.3628628628628575        6.068719595384031
0.363363363363358         6.0829869271214445
0.3638638638638585        6.097295574733942
0.364364364364359         6.111645651589475
0.3648648648648595        6.1260372713971
0.36536536536535996       6.140470548207957
0.36586586586586045       6.154945596416248
0.36636636636636094       6.169462530760221
0.36686686686686143       6.184021466323151
0.3673673673673619        6.198622518534331
0.3678678678678624        6.213265803170061
0.3683683683683629        6.227951436354643
0.3688688688688634        6.242679534561381
0.3693693693693639        6.257450214613569
0.36986986986986436       6.272263593685516
